asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1544274;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81278488798786;144.96519600870792;-37.81278488798786, 144.96519600870792
1347200;Feature Lighting - Docklands;1;;Inground;-37.81529260703283;144.94046259987158;-37.81529260703283, 144.94046259987158
1347512;Feature Lighting - Docklands;5;150;Parapet;-37.81758487132099;144.9493036924956;-37.81758487132099, 144.9493036924956
1543667;Feature Lighting -;9;;Pole: Multiple Fixed;-37.81903739611026;144.97290909290103;-37.81903739611026, 144.97290909290103
1543982;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81874467523755;144.97395888103551;-37.81874467523755, 144.97395888103551
1542644;Feature Lighting -;9;;Pole: Multiple Fixed;-37.8227491080305;144.94656238539693;-37.8227491080305, 144.94656238539693
1544763;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.82018556536137;144.94991421915148;-37.82018556536137, 144.94991421915148
1346891;Feature Lighting - Docklands;5;150;Parapet;-37.817626319174636;144.94887651259396;-37.817626319174636, 144.94887651259396
1542057;Feature Lighting - Birrarung Marr;13;70;Pole: Multiple Fixed;-37.81818244941829;144.97098997235125;-37.81818244941829, 144.97098997235125
1541978;Feature Lighting - South Wharf Promenade;;;Pole: Multiple Fixed;-37.82428922994413;144.95216239747464;-37.82428922994413, 144.95216239747464
1539675;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;9;10;Pole: Multiple Fixed;-37.8243193254002;144.94393437396894;-37.8243193254002, 144.94393437396894
1540103;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;35;Pole: Multiple Fixed;-37.81693508858515;144.94533161670316;-37.81693508858515, 144.94533161670316
1346639;Feature Lighting - Docklands;5;70;Inground;-37.81883580120592;144.94625488255255;-37.81883580120592, 144.94625488255255
1502933;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.81940179849797;144.96524407436476;-37.81940179849797, 144.96524407436476
1539384;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;;;;-37.81980886772206;144.96511940546628;-37.81980886772206, 144.96511940546628
1541095;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;9;;Pole: Multiple Fixed;-37.81552749628501;144.9400319158786;-37.81552749628501, 144.9400319158786
1543890;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81185099962133;144.96678457455553;-37.81185099962133, 144.96678457455553
1487890;Feature Lighting - Docklands;;;;-37.819309742054685;144.9433430011579;-37.819309742054685, 144.9433430011579
1544414;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82248403188178;144.94529947667766;-37.82248403188178, 144.94529947667766
1544343;Feature Lighting - Spring Street between Little Bourke Street and Lonsdale Street;13;70;Pole: Multiple Fixed;-37.81005943292479;144.97242093085893;-37.81005943292479, 144.97242093085893
1539744;Feature Lighting -;2;80;Pole: Multiple Fixed;-37.82033406958991;144.96407141092655;-37.82033406958991, 144.96407141092655
1543444;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82247830280054;144.9452721822841;-37.82247830280054, 144.9452721822841
1541014;Feature Lighting - Wurundjeri Way between Bourke Street and Flinders Street;3;;Pole: Multiple Fixed;-37.81807544800308;144.95070040223774;-37.81807544800308, 144.95070040223774
1487909;Feature Lighting - Docklands;;;;-37.81625834021573;144.93927801492174;-37.81625834021573, 144.93927801492174
1544171;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;13;70;Pole: Multiple Fixed;-37.82406181816208;144.9482350506922;-37.82406181816208, 144.9482350506922
1502978;Feature Lighting - Northbank;;;Wall;-37.81882387244893;144.96811930281223;-37.81882387244893, 144.96811930281223
1543250;Feature Lighting - Collins Landing between Australian Wharf and Collins Street;9;;Pole: Multiple Fixed;-37.82192862248374;144.944350892762;-37.82192862248374, 144.944350892762
1544022;Feature Lighting - Victoria Green;13;14;Pole: Multiple Fixed;-37.8203950671579;144.94523441769033;-37.8203950671579, 144.94523441769033
1544717;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81897161557725;144.9742337150192;-37.81897161557725, 144.9742337150192
1542934;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.823806215016546;144.94729967970073;-37.823806215016546, 144.94729967970073
1542112;Feature Lighting - Swanston Street between Franklin Street and Victoria Street;9;;Pole: Multiple Fixed;-37.8067885725085;144.96238008140318;-37.8067885725085, 144.96238008140318
1346357;Feature Lighting - Docklands;;;;-37.81828774744179;144.94499970080244;-37.81828774744179, 144.94499970080244
1540324;Feature Lighting - Intersection of Flinders Street and Queens Bridge;13;100;Pole: Multiple Fixed;-37.81981499694478;144.96005997057748;-37.81981499694478, 144.96005997057748
1542636;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82273150608128;144.94647852163126;-37.82273150608128, 144.94647852163126
1541398;Feature Lighting - Swanston Street between Flinders Lane and Collins Street;13;14;Pole: Multiple Fixed;-37.8163496308829;144.96709808705236;-37.8163496308829, 144.96709808705236
1543019;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.822956842753854;144.94722181708204;-37.822956842753854, 144.94722181708204
1540514;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;9;;Pole: Multiple Fixed;-37.815219311648534;144.94093441241753;-37.815219311648534, 144.94093441241753
1541056;Feature Lighting - Wurundjeri Way between Bourke Street and Flinders Street;13;;Pole: Multiple Fixed;-37.82062437108035;144.95241567489626;-37.82062437108035, 144.95241567489626
1541151;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;3;;Pole: Multiple Fixed;-37.818809623197886;144.94267657396932;-37.818809623197886, 144.94267657396932
1540484;Feature Lighting - Victoria Harbour;13;70;Pole: Multiple Fixed;-37.81818649178968;144.94502893223208;-37.81818649178968, 144.94502893223208
1543014;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.823000557794444;144.9472342207389;-37.823000557794444, 144.9472342207389
1487771;Feature Lighting - Docklands;;;;-37.81630510382607;144.93929861033806;-37.81630510382607, 144.93929861033806
1542541;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.819409231472115;144.9745589862468;-37.819409231472115, 144.9745589862468
1542734;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82351800916264;144.94728228963464;-37.82351800916264, 144.94728228963464
1542460;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818946705334604;144.97421160563752;-37.818946705334604, 144.97421160563752
1543325;Feature Lighting - Lorimer Street between Westgate Freeway and Hartley Street;;;;-37.8249638035224;144.9450934944408;-37.8249638035224, 144.9450934944408
1540485;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;3;;Pole: Multiple Fixed;-37.81856931084635;144.9442855883435;-37.81856931084635, 144.9442855883435
1543098;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82375584175848;144.94729293559197;-37.82375584175848, 144.94729293559197
1539813;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.81462359383788;144.9426384176096;-37.81462359383788, 144.9426384176096
1543583;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82263947926871;144.9463444310009;-37.82263947926871, 144.9463444310009
1544129;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81900031685719;144.97311159968154;-37.81900031685719, 144.97311159968154
1346610;Feature Lighting - Docklands;5;70;Inground;-37.81867616503035;144.9460398298197;-37.81867616503035, 144.9460398298197
1541288;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;13;14;Pole: Multiple Fixed;-37.811875455508435;144.96743470428603;-37.811875455508435, 144.96743470428603
1502949;Feature Lighting - Northbank;;;;-37.81937611932186;144.96423292103177;-37.81937611932186, 144.96423292103177
1544077;Feature Lighting - Birrarung Marr;;35;Pole: Multiple Fixed;-37.819643374502895;144.97483626004708;-37.819643374502895, 144.97483626004708
1542761;Feature Lighting -;12;;Pole: Multiple Fixed;-37.823271241113794;144.94724091237777;-37.823271241113794, 144.94724091237777
1540947;Feature Lighting - Lincoln Square;13;;Pole: Multiple Fixed;-37.80244627342714;144.96316596863068;-37.80244627342714, 144.96316596863068
1347244;Feature Lighting - Docklands;1;;Building Facade;-37.81650468624823;144.94433193948987;-37.81650468624823, 144.94433193948987
1346960;Feature Lighting - Docklands;5;150;Parapet;-37.81771345129494;144.94985588687118;-37.81771345129494, 144.94985588687118
1539186;Feature Lighting - Southbank Promenade;3;14;Stairs;-37.81999860461078;144.9670467052685;-37.81999860461078, 144.9670467052685
1540962;Feature Lighting - Seafarers Rest;13;35;Pole: Multiple Fixed;-37.82272827870112;144.95166599747736;-37.82272827870112, 144.95166599747736
1347882;Feature Lighting - Docklands;5;70;Inground;-37.81451680804823;144.9407827108719;-37.81451680804823, 144.9407827108719
1543266;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82213719003881;144.94454391215035;-37.82213719003881, 144.94454391215035
1539294;Feature Lighting -;3;14;Pole: Multiple Fixed;-37.82379335656298;144.94351384951125;-37.82379335656298, 144.94351384951125
1542881;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82366042808059;144.94727556918954;-37.82366042808059, 144.94727556918954
1543736;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81078733062422;144.96731802818948;-37.81078733062422, 144.96731802818948
1347815;Feature Lighting - Docklands;1;;Building Facade;-37.8209621495919;144.93287652748614;-37.8209621495919, 144.93287652748614
1543447;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82247257371329;144.94524488790634;-37.82247257371329, 144.94524488790634
1543791;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.8196145238798;144.97473982587417;-37.8196145238798, 144.97473982587417
1542757;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82331476021825;144.9472528291406;-37.82331476021825, 144.9472528291406
1347015;Feature Lighting - Docklands;1;;Bridge Beam;-37.82103189149256;144.95434561391158;-37.82103189149256, 144.95434561391158
1542649;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822758886905994;144.94660897640267;-37.822758886905994, 144.94660897640267
1347268;Feature Lighting - Docklands;1;20;Bollard;-37.82416216705258;144.9473702807425;-37.82416216705258, 144.9473702807425
1346943;Feature Lighting - Docklands;3;36;Parapet;-37.81779194444639;144.94904922317664;-37.81779194444639, 144.94904922317664
1487637;Feature Lighting - Docklands;;;;-37.82018533207208;144.94506062156458;-37.82018533207208, 144.94506062156458
1346640;Feature Lighting - Docklands;5;70;Inground;-37.81646132581855;144.94573664317952;-37.81646132581855, 144.94573664317952
1347145;Feature Lighting - Docklands;1;;Inground;-37.81532977754562;144.94048046916387;-37.81532977754562, 144.94048046916387
1542571;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822756792835605;144.94679913650742;-37.822756792835605, 144.94679913650742
1348118;Feature Lighting - Docklands;1;;Inground;-37.815257730532174;144.9408927798369;-37.815257730532174, 144.9408927798369
1347392;Feature Lighting - Docklands;3;36;Parapet;-37.81772560265983;144.94972773950056;-37.81772560265983, 144.94972773950056
1487679;Feature Lighting - Docklands;;;;-37.819022264800665;144.94343212092699;-37.819022264800665, 144.94343212092699
1539576;Feature Lighting - Wurundjeri Way between Bourke Street and Flinders Street;13;70;Pole: Multiple Fixed;-37.8207235149444;144.95241783082332;-37.8207235149444, 144.95241783082332
1539788;Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue;13;70;Pole: Multiple Fixed;-37.82011141064481;144.96536034288923;-37.82011141064481, 144.96536034288923
1543658;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81910447007984;144.97435163195973;-37.81910447007984, 144.97435163195973
1543421;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82253177395294;144.94552693008407;-37.82253177395294, 144.94552693008407
1540295;Feature Lighting - Flinders Street between Market Street and William Street;13;70;Pole: Multiple Fixed;-37.81953955343446;144.9606795608639;-37.81953955343446, 144.9606795608639
1636521;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82309340836917;144.94812056620032;-37.82309340836917, 144.94812056620032
1540853;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.821610897961776;144.96968523284147;-37.821610897961776, 144.96968523284147
1347123;Feature Lighting - Docklands;1;18;Bollard;-37.82379852501589;144.94764730394982;-37.82379852501589, 144.94764730394982
1542685;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82257569633489;144.94573618748427;-37.82257569633489, 144.94573618748427
1348090;Feature Lighting - Docklands;1;20;Tree;-37.81323814057954;144.94183662318065;-37.81323814057954, 144.94183662318065
1544355;Feature Lighting - Seafarers Rest;2;14;Pole: Multiple Fixed;-37.82297616727277;144.951370954493;-37.82297616727277, 144.951370954493
1487786;Feature Lighting - Docklands;;;;-37.81506582896038;144.94159829155035;-37.81506582896038, 144.94159829155035
1543891;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81153578115497;144.96658900443146;-37.81153578115497, 144.96658900443146
1502851;Feature Lighting - Southbank Pedestrian Bridge;;35;Bridge Beam;-37.81947340800632;144.9651899641233;-37.81947340800632, 144.9651899641233
1540264;Feature Lighting - Flinders Street between Market Street and William Street;13;70;Pole: Multiple Fixed;-37.81955332559462;144.96047437187542;-37.81955332559462, 144.96047437187542
1347105;Feature Lighting - Docklands;5;150;Parapet;-37.81761289936259;144.94901870186024;-37.81761289936259, 144.94901870186024
1503000;Feature Lighting - Southbank;;70;Guy Wire (Catenary);-37.821124893660496;144.96206840341097;-37.821124893660496, 144.96206840341097
1487851;Feature Lighting - Docklands;;;;-37.815867058705976;144.93938163218974;-37.815867058705976, 144.93938163218974
1539247;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.82427414689884;144.94479463144543;-37.82427414689884, 144.94479463144543
1540212;Feature Lighting - Manningham Street between Church Street and Lennon Street;;14;Pole: Multiple Fixed;-37.7867894139187;144.9419530480672;-37.7867894139187, 144.9419530480672
1347146;Feature Lighting - Docklands;5;35;Inground;-37.817265984702495;144.94531941956805;-37.817265984702495, 144.94531941956805
1540792;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.821247286562844;144.96168538926258;-37.821247286562844, 144.96168538926258
1346504;Feature Lighting - Docklands;5;70;Inground;-37.81861417609568;144.9465271930192;-37.81861417609568, 144.9465271930192
1348338;Feature Lighting - Docklands;5;70;Inground;-37.81518906065521;144.94158957605976;-37.81518906065521, 144.94158957605976
1346846;Feature Lighting - Docklands;3;36;Parapet;-37.817572675335384;144.94943390842982;-37.817572675335384, 144.94943390842982
